3491,2791 
3490,2790 
3489,2789 
3488,2788 
3487,2788 
3488,2788 
3487,2788 
3486,2787 
3485,2786 
3486,2787 
3485,2786 
3486,2787 
3485,2786 
3484,2785 
3485,2786 
3484,2785 
3483,2784 
3484,2785 
3483,2784 
3482,2784 
3483,2784 
3482,2784 
3481,2783 
3482,2784 
3481,2783 
3480,2782 
3481,2783 
3480,2782 
3479,2781 
3480,2782 
3479,2781 
3478,2780 
3474,2777 
3475,2778 
3473,2776 
3472,2775 
3471,2774 
3470,2774 
3471,2774 
3470,2774 
3469,2773 
3468,2772 
3467,2771 
3468,2772 
3467,2771 
3466,2770 
3467,2771 
3466,2770 
3465,2769 
3464,2768 
3463,2768 
3464,2768 
3463,2768 
3462,2767 
3461,2766 
3462,2767 
3461,2766 
3460,2765 
3459,2764 
3460,2765 
3459,2764 
3458,2764 
3454,2760 
3455,2761 
3454,2760 
3453,2760 
3452,2759 
3453,2760 
3452,2759 
3451,2758 
3452,2759 
3451,2758 
3450,2757 
3451,2758 
3450,2757 
3449,2756 
3448,2756 
3449,2756 
3448,2756 
3449,2756 
3448,2756 
3447,2755 
3446,2754 
3445,2753 
3446,2754 
3445,2753 
3444,2752 
3443,2752 
3444,2752 
3443,2752 
3442,2751 
3443,2752 
3442,2751 
3441,2750 
3442,2751 
3441,2750 
3440,2749 
3441,2750 
3440,2749 
3439,2748 
3440,2749 
3439,2748 
3438,2748 
3434,2744 
3435,2745 
3433,2744 
3432,2743 
3431,2742 
3430,2741 
3431,2742 
3430,2741 
3429,2740 
3430,2741 
3429,2740 
3428,2740 
3429,2740 
3428,2740 
3427,2739 
3426,2738 
3427,2739 
3426,2738 
3425,2737 
3426,2738 
3425,2737 
3424,2736 
3423,2736 
3424,2736 
3423,2736 
3424,2736 
3423,2736 
3422,2735 
3423,2736 
3422,2735 
3421,2734 
3422,2735 
3421,2734 
3420,2733 
3421,2734 
3420,2733 
3419,2733 
3420,2733 
3419,2733 
3418,2732 
3415,2730 
3414,2729 
3413,2728 
3412,2727 
3411,2727 
3412,2727 
3411,2727 
3410,2726 
3411,2727 
3410,2726 
3409,2725 
3408,2724 
3409,2725 
3408,2724 
3407,2724 
3406,2723 
3405,2722 
3406,2723 
3405,2722 
3404,2721 
3405,2722 
3404,2721 
3403,2720 
3404,2721 
3403,2720 
3402,2720 
3403,2720 
3402,2720 
3401,2719 
3402,2720 
3401,2719 
3400,2718 
3401,2719 
3400,2718 
3399,2717 
3400,2718 
3399,2717 
3398,2716 
3394,2713 
3395,2714 
3393,2712 
3392,2711 
3393,2712 
3392,2711 
3391,2710 
3390,2710 
3391,2710 
3390,2710 
3391,2710 
3390,2710 
3389,2709 
3388,2708 
3387,2707 
3388,2708 
3387,2707 
3386,2706 
3387,2707 
3386,2706 
3385,2705 
3386,2706 
3385,2705 
3384,2704 
3385,2705 
3384,2704 
3383,2704 
3384,2704 
3383,2704 
3382,2703 
3383,2704 
3382,2703 
3381,2702 
3382,2703 
3381,2702 
3380,2701 
3381,2702 
3380,2701 
3379,2700 
3380,2701 
3379,2700 
3378,2700 
3375,2697 
3374,2696 
3373,2696 
3372,2695 
3371,2694 
3372,2695 
3371,2694 
3370,2693 
3371,2694 
3370,2693 
3369,2692 
3368,2692 
3369,2692 
3368,2692 
3367,2691 
3368,2692 
3367,2691 
3366,2690 
3365,2689 
3366,2690 
3365,2689 
3366,2690 
3365,2689 
3364,2688 
3365,2689 
3364,2688 
3363,2688 
3364,2688 
3363,2688 
3362,2687 
3363,2688 
3362,2687 
3363,2688 
3362,2687 
3361,2686 
3362,2687 
3361,2686 
3360,2685 
3361,2686 
3360,2685 
3361,2686 
3360,2685 
3359,2684 
3360,2685 
3359,2684 
3358,2684 
3355,2681 
3354,2680 
3353,2680 
3352,2679 
3351,2678 
3352,2679 
3351,2678 
3350,2677 
3351,2678 
3350,2677 
3349,2676 
3350,2677 
3349,2676 
3348,2676 
3349,2676 
3348,2676 
3349,2676 
3348,2676 
3347,2675 
3346,2674 
3345,2673 
3346,2674 
3345,2673 
3344,2672 
3343,2672 
3344,2672 
3343,2672 
3342,2671 
3343,2672 
3342,2671 
3341,2670 
3342,2671 
3341,2670 
3340,2669 
3341,2670 
3340,2669 
3339,2669 
3340,2669 
3339,2669 
3338,2668 
3335,2666 
3334,2665 
3333,2664 
3332,2663 
3331,2663 
3332,2663 
3331,2663 
3330,2662 
3329,2661 
3328,2660 
3329,2661 
3328,2660 
3327,2660 
3328,2660 
3327,2660 
3326,2659 
3325,2658 
3326,2659 
3325,2658 
3324,2657 
3325,2658 
3324,2657 
3323,2656 
3324,2657 
3323,2656 
3322,2656 
3323,2656 
3322,2656 
3321,2655 
3322,2656 
3321,2655 
3320,2654 
3321,2655 
3320,2654 
3319,2653 
3320,2654 
3319,2653 
3318,2652 
3314,2649 
3315,2650 
3313,2648 
3314,2649 
3313,2648 
3312,2647 
3311,2646 
3312,2647 
3311,2646 
3310,2646 
3311,2646 
3310,2646 
3309,2645 
3310,2646 
3309,2645 
3308,2644 
3309,2645 
3308,2644 
3307,2643 
3308,2644 
3307,2643 
3306,2642 
3307,2643 
3306,2642 
3305,2641 
3304,2640 
3303,2640 
3304,2640 
3303,2640 
3302,2639 
3301,2638 
3302,2639 
3301,2638 
3300,2637 
3299,2636 
3300,2637 
3299,2636 
3298,2636 
3295,2633 
3294,2632 
3293,2632 
3292,2631 
3291,2630 
3292,2631 
3291,2630 
3290,2629 
3289,2628 
3288,2628 
3289,2628 
3288,2628 
3287,2627 
3288,2628 
3287,2627 
3286,2626 
3285,2625 
3286,2626 
3285,2625 
3284,2624 
3285,2625 
3284,2624 
3283,2624 
3284,2624 
3283,2624 
3282,2623 
3283,2624 
3282,2623 
3281,2622 
3282,2623 
3281,2622 
3280,2621 
3281,2622 
3280,2621 
3279,2620 
3278,2619 
3274,2616 
3275,2617 
3274,2616 
3273,2615 
3272,2614 
3271,2614 
3272,2614 
3271,2614 
3270,2613 
3271,2614 
3270,2613 
3269,2612 
3268,2611 
3269,2612 
3268,2611 
3267,2610 
3268,2611 
3267,2610 
3266,2609 
3265,2608 
3266,2609 
3265,2608 
3264,2608 
3263,2607 
3264,2608 
3263,2607 
3262,2606 
3263,2607 
3262,2606 
3261,2606 
3262,2606 
3261,2606 
3260,2605 
3261,2606 
3260,2605 
3259,2604 
3258,2603 
3255,2601 
3254,2600 
3253,2600 
3252,2599 
3251,2598 
3252,2599 
3251,2598 
3250,2598 
3249,2597 
3248,2596 
3249,2597 
3248,2596 
3247,2595 
3248,2596 
3247,2595 
3248,2596 
3247,2595 
3246,2595 
3245,2594 
3246,2595 
3245,2594 
3244,2593 
3245,2594 
3244,2593 
3243,2592 
3242,2592 
3243,2592 
3242,2592 
3243,2592 
3242,2592 
3241,2591 
3242,2592 
3241,2591 
3240,2590 
3241,2591 
3240,2590 
3241,2591 
3240,2590 
3239,2589 
3240,2590 
3239,2589 
3238,2588 
3234,2585 
3235,2586 
3233,2584 
3234,2585 
3233,2584 
3232,2583 
3231,2582 
3232,2583 
3231,2582 
3230,2582 
3231,2582 
3230,2582 
3229,2581 
3230,2582 
3229,2581 
3228,2580 
3229,2581 
3228,2580 
3227,2579 
3226,2578 
3225,2577 
3226,2578 
3225,2577 
3224,2576 
3223,2576 
3224,2576 
3223,2576 
3222,2575 
3223,2576 
3222,2575 
3221,2574 
3222,2575 
3221,2574 
3220,2573 
3221,2574 
3220,2573 
3219,2572 
3220,2573 
3219,2572 
3218,2572 
3215,2569 
3214,2568 
3213,2568 
3212,2567 
3211,2566 
3212,2567 
3211,2566 
3210,2565 
3209,2564 
3208,2564 
3207,2563 
3208,2564 
3207,2563 
3206,2562 
3207,2563 
3206,2562 
3205,2561 
3206,2562 
3205,2561 
3204,2560 
3205,2561 
3204,2560 
3203,2560 
3202,2559 
3203,2560 
3202,2559 
3201,2558 
3200,2557 
3201,2558 
3200,2557 
3199,2556 
3198,2556 
3194,2552 
3195,2553 
3194,2552 
3193,2552 
3192,2551 
3191,2550 
3192,2551 
3191,2550 
3190,2549 
3191,2550 
3190,2549 
3189,2548 
3188,2548 
3189,2548 
3188,2548 
3187,2547 
3186,2546 
3185,2545 
3186,2546 
3185,2545 
3184,2544 
3183,2544 
3184,2544 
3183,2544 
3182,2543 
3183,2544 
3182,2543 
3181,2542 
3182,2543 
3181,2542 
3180,2541 
3181,2542 
3180,2541 
3181,2542 
3180,2541 
3179,2541 
3178,2540 
3175,2538 
3174,2537 
3173,2536 
3172,2535 
3171,2535 
3170,2534 
3171,2535 
3170,2534 
3169,2533 
3168,2532 
3167,2532 
3168,2532 
3167,2532 
3166,2531 
3165,2530 
3166,2531 
3165,2530 
3164,2529 
3165,2530 
3164,2529 
3163,2528 
3162,2528 
3163,2528 
3162,2528 
3163,2528 
3162,2528 
3161,2527 
3162,2528 
3161,2527 
3160,2526 
3161,2527 
3160,2526 
3159,2525 
3160,2526 
3159,2525 
3158,2524 
3154,2521 
3155,2522 
3153,2520 
3154,2521 
3153,2520 
3152,2519 
3151,2518 
3152,2519 
3151,2518 
3150,2518 
3151,2518 
3150,2518 
3149,2517 
3148,2516 
3149,2517 
3148,2516 
3149,2517 
3148,2516 
3147,2515 
3146,2514 
3145,2513 
3146,2514 
3145,2513 
3144,2512 
3143,2512 
3144,2512 
3143,2512 
3142,2511 
3143,2512 
3142,2511 
3141,2510 
3142,2511 
3141,2510 
3140,2509 
3141,2510 
3140,2509 
3139,2508 
3140,2509 
3139,2508 
3138,2508 
3135,2505 
3134,2504 
3133,2504 
3132,2503 
3131,2502 
3130,2501 
3131,2502 
3130,2501 
3129,2500 
3128,2500 
3127,2499 
3128,2500 
3127,2499 
3126,2498 
3127,2499 
3126,2498 
3125,2497 
3126,2498 
3125,2497 
3124,2496 
3125,2497 
3124,2496 
3123,2496 
3122,2495 
3123,2496 
3122,2495 
3121,2494 
3120,2493 
3121,2494 
3120,2493 
3119,2492 
3118,2492 
3114,2488 
3115,2489 
3114,2488 
3113,2488 
3114,2488 
3113,2488 
3112,2487 
3111,2486 
3112,2487 
3111,2486 
3110,2485 
3111,2486 
3110,2485 
3109,2484 
3108,2484 
3109,2484 
3108,2484 
3107,2483 
3108,2484 
3107,2483 
3108,2484 
3107,2483 
3106,2482 
3107,2483 
3106,2482 
3105,2481 
3106,2482 
3105,2481 
3104,2480 
3105,2481 
3104,2480 
3103,2480 
3102,2479 
3103,2480 
3102,2479 
3101,2478 
3100,2477 
3101,2478 
3100,2477 
3099,2477 
3098,2476 
3095,2474 
3094,2473 
3093,2472 
3092,2471 
3091,2471 
3090,2470 
3089,2469 
3088,2468 
3087,2468 
3088,2468 
3087,2468 
3086,2467 
3087,2468 
3086,2467 
3085,2466 
3084,2465 
3083,2464 
3084,2465 
3083,2464 
3082,2464 
3083,2464 
3082,2464 
3081,2463 
3080,2462 
3081,2463 
3080,2462 
3079,2461 
3078,2460 
3075,2458 
3074,2457 
3073,2456 
3074,2457 
3073,2456 
3072,2455 
3071,2454 
3072,2455 
3071,2454 
3070,2454 
3069,2453 
3068,2452 
3069,2453 
3068,2452 
3067,2451 
3066,2450 
3065,2449 
3066,2450 
3065,2449 
3064,2448 
3063,2448 
3064,2448 
3063,2448 
3062,2447 
3063,2448 
3062,2447 
3061,2446 
3062,2447 
3061,2446 
3060,2445 
3061,2446 
3060,2445 
3061,2446 
3060,2445 
3059,2444 
3058,2444 
3055,2441 
3054,2440 
3053,2440 
3052,2439 
3053,2440 
3052,2439 
3051,2438 
3050,2437 
3051,2438 
3050,2437 
3049,2436 
3050,2437 
3049,2436 
3048,2436 
3047,2435 
3048,2436 
3047,2435 
3046,2434 
3047,2435 
3046,2434 
3045,2433 
3046,2434 
3045,2433 
3044,2432 
3043,2432 
3044,2432 
3043,2432 
3042,2431 
3043,2432 
3042,2431 
3041,2430 
3042,2431 
3041,2430 
3040,2429 
3041,2430 
3040,2429 
3039,2428 
3040,2429 
3039,2428 
3038,2427 
3035,2425 
3034,2424 
3033,2423 
3032,2422 
3031,2422 
3032,2422 
3031,2422 
3030,2421 
3031,2422 
3030,2421 
3029,2420 
3028,2419 
3027,2418 
3028,2419 
3027,2418 
3026,2417 
3027,2418 
3026,2417 
3025,2416 
3026,2417 
3025,2416 
3024,2416 
3025,2416 
3024,2416 
3023,2415 
3022,2414 
3023,2415 
3022,2414 
3021,2413 
3020,2413 
3021,2413 
3020,2413 
3019,2412 
3018,2411 
3015,2409 
3014,2408 
3013,2407 
3012,2407 
3013,2407 
3012,2407 
3011,2406 
3010,2405 
3011,2406 
3010,2405 
3009,2404 
3010,2405 
3009,2404 
3008,2404 
3007,2403 
3008,2404 
3007,2403 
3006,2402 
3007,2403 
3006,2402 
3005,2401 
3004,2400 
3005,2401 
3004,2400 
3003,2400 
3002,2399 
3003,2400 
3002,2399 
3001,2398 
3000,2397 
3001,2398 
3000,2397 
2999,2396 
2998,2396 
2995,2393 
2994,2392 
2993,2392 
2994,2392 
2993,2392 
2992,2391 
2991,2390 
2992,2391 
2991,2390 
2990,2389 
2991,2390 
2990,2389 
2989,2388 
2990,2389 
2989,2388 
2988,2388 
2989,2388 
2988,2388 
2987,2387 
2986,2386 
2985,2385 
2986,2386 
2985,2385 
2984,2384 
2983,2384 
2984,2384 
2983,2384 
2982,2383 
2983,2384 
2982,2383 
2981,2382 
2982,2383 
2981,2382 
2980,2381 
2981,2382 
2980,2381 
2981,2382 
2980,2381 
2979,2380 
2980,2381 
2979,2380 
2978,2380 
2975,2377 
2974,2376 
2973,2376 
2972,2375 
2971,2374 
2970,2373 
2971,2374 
2970,2373 
2971,2374 
2970,2373 
2969,2372 
2970,2373 
2969,2372 
2968,2372 
2967,2371 
2968,2372 
2967,2371 
2966,2370 
2967,2371 
2966,2370 
2965,2369 
2966,2370 
2965,2369 
2964,2368 
2963,2368 
2964,2368 
2963,2368 
2962,2367 
2963,2368 
2962,2367 
2961,2366 
2962,2367 
2961,2366 
2960,2365 
2959,2364 
2960,2365 
2959,2364 
2958,2363 
2955,2361 
2954,2360 
2953,2359 
2952,2358 
2951,2358 
2950,2357 
2951,2358 
2950,2357 
2949,2356 
2948,2355 
2947,2354 
2948,2355 
2947,2354 
2946,2353 
2947,2354 
2946,2353 
2947,2354 
2946,2353 
2945,2352 
2946,2353 
2945,2352 
2944,2352 
2945,2352 
2944,2352 
2943,2351 
2942,2350 
2943,2351 
2942,2350 
2941,2349 
2940,2349 
2941,2349 
2940,2349 
2939,2348 
2940,2349 
2939,2348 
2938,2347 
2935,2345 
2934,2344 
2933,2343 
2932,2343 
2933,2343 
2932,2343 
2931,2342 
2930,2341 
2931,2342 
2930,2341 
2929,2340 
2930,2341 
2929,2340 
2928,2340 
2927,2339 
2926,2338 
2927,2339 
2926,2338 
2925,2337 
2924,2336 
2925,2337 
2924,2336 
2923,2336 
2922,2335 
2923,2336 
2922,2335 
2921,2334 
2920,2333 
2921,2334 
2920,2333 
2919,2332 
2918,2332 
2915,2329 
2914,2328 
2913,2328 
2912,2327 
2911,2326 
2912,2327 
2911,2326 
2910,2325 
2909,2324 
2908,2324 
2909,2324 
2908,2324 
2907,2323 
2906,2322 
2905,2321 
2906,2322 
2905,2321 
2906,2322 
2905,2321 
2904,2320 
2903,2320 
2902,2319 
2903,2320 
2902,2319 
2901,2318 
2900,2317 
2901,2318 
2900,2317 
2899,2316 
2898,2316 
2895,2313 
2894,2312 
2893,2312 
2892,2311 
2893,2312 
2892,2311 
2891,2310 
2890,2309 
2891,2310 
2890,2309 
2889,2308 
2890,2309 
2889,2308 
2888,2308 
2887,2307 
2888,2308 
2887,2307 
2886,2306 
2887,2307 
2886,2306 
2885,2305 
2884,2304 
2883,2304 
2884,2304 
2883,2304 
2882,2303 
2881,2302 
2882,2303 
2881,2302 
2880,2301 
2879,2300 
2880,2301 
2879,2300 
2878,2299 
2875,2297 
2874,2296 
2873,2295 
2872,2294 
2871,2294 
2870,2293 
2871,2294 
2870,2293 
2869,2292 
2868,2291 
2867,2290 
2868,2291 
2867,2290 
2866,2289 
2867,2290 
2866,2289 
2865,2288 
2866,2289 
2865,2288 
2864,2288 
2865,2288 
2864,2288 
2863,2287 
2862,2286 
2863,2287 
2862,2286 
2861,2285 
2860,2285 
2861,2285 
2860,2285 
2859,2284 
2858,2283 
2855,2281 
2854,2280 
2853,2279 
2852,2279 
2853,2279 
2852,2279 
2851,2278 
2850,2277 
2851,2278 
2850,2277 
2849,2276 
2850,2277 
2849,2276 
2850,2277 
2849,2276 
2848,2276 
2847,2275 
2848,2276 
2847,2275 
2846,2274 
2847,2275 
2846,2274 
2845,2273 
2844,2272 
2843,2272 
2842,2271 
2843,2272 
2842,2271 
2841,2270 
2840,2269 
2841,2270 
2840,2269 
2839,2268 
2840,2269 
2839,2268 
2838,2268 
2835,2265 
2834,2264 
2833,2264 
2832,2263 
2831,2262 
2830,2261 
2829,2260 
2828,2260 
2829,2260 
2828,2260 
2827,2259 
2826,2258 
2825,2257 
2826,2258 
2825,2257 
2824,2256 
2823,2256 
2824,2256 
2823,2256 
2822,2255 
2823,2256 
2822,2255 
2821,2254 
2822,2255 
2821,2254 
2820,2253 
2821,2254 
2820,2253 
2819,2252 
2818,2252 
2815,2249 
2814,2248 
2813,2248 
2812,2247 
2813,2248 
2812,2247 
2811,2246 
2810,2245 
2811,2246 
2810,2245 
2809,2244 
2808,2244 
2807,2243 
2806,2242 
2807,2243 
2806,2242 
2805,2241 
2806,2242 
2805,2241 
2804,2240 
2803,2240 
2804,2240 
2803,2240 
2802,2239 
2801,2238 
2802,2239 
2801,2238 
2800,2237 
2799,2236 
2800,2237 
2799,2236 
2798,2235 
2795,2233 
2794,2232 
2793,2231 
2792,2230 
2791,2230 
2790,2229 
2789,2228 
2788,2227 
2789,2228 
2788,2227 
2787,2226 
2788,2227 
2787,2226 
2786,2225 
2785,2224 
2786,2225 
2785,2224 
2784,2224 
2785,2224 
2784,2224 
2783,2223 
2782,2222 
2783,2223 
2782,2222 
2783,2223 
2782,2222 
2781,2221 
2780,2221 
2781,2221 
2780,2221 
2779,2220 
2778,2219 
2775,2217 
2774,2216 
2773,2215 
2772,2215 
2773,2215 
2772,2215 
2771,2214 
2770,2213 
2769,2212 
2770,2213 
2769,2212 
2768,2212 
2767,2211 
2766,2210 
2767,2211 
2766,2210 
2765,2209 
2764,2208 
2763,2208 
2764,2208 
2763,2208 
2762,2207 
2763,2208 
2762,2207 
2761,2206 
2762,2207 
2761,2206 
2760,2205 
2759,2204 
2760,2205 
2759,2204 
2758,2204 
2755,2201 
2754,2200 
2753,2200 
2752,2199 
2751,2198 
2750,2197 
2751,2198 
2750,2197 
2749,2196 
2748,2196 
2749,2196 
2748,2196 
2747,2195 
2748,2196 
2747,2195 
2746,2194 
2745,2193 
2746,2194 
2745,2193 
2746,2194 
2745,2193 
2744,2192 
2745,2193 
2744,2192 
2743,2192 
2744,2192 
2743,2192 
2742,2191 
2743,2192 
2742,2191 
2741,2190 
2740,2189 
2741,2190 
2740,2189 
2739,2188 
2738,2188 
2735,2185 
2734,2184 
2733,2184 
2732,2183 
2733,2184 
2732,2183 
2731,2182 
2730,2181 
2731,2182 
2730,2181 
2729,2180 
2728,2180 
2727,2179 
2728,2180 
2727,2179 
2726,2178 
2727,2179 
2726,2178 
2725,2177 
2726,2178 
2725,2177 
2724,2176 
2723,2176 
2724,2176 
2723,2176 
2722,2175 
2721,2174 
2722,2175 
2721,2174 
2720,2173 
2719,2172 
2720,2173 
2719,2172 
2720,2173 
2719,2172 
2718,2171 
2715,2169 
2714,2168 
2713,2167 
2712,2166 
2713,2167 
2712,2166 
2711,2166 
2710,2165 
2711,2166 
2710,2165 
2709,2164 
2710,2165 
2709,2164 
2708,2163 
2707,2162 
2708,2163 
2707,2162 
2706,2161 
2707,2162 
2706,2161 
2705,2160 
2706,2161 
2705,2160 
2704,2160 
2703,2159 
2702,2158 
2701,2158 
2702,2158 
2701,2158 
2700,2157 
2699,2156 
2700,2157 
2699,2156 
2700,2157 
2699,2156 
2698,2155 
2695,2153 
2694,2152 
2695,2153 
2694,2152 
2693,2152 
2692,2151 
2693,2152 
2692,2151 
2691,2150 
2692,2151 
2691,2150 
2690,2150 
2691,2150 
2690,2150 
2689,2149 
2690,2150 
2689,2149 
2688,2148 
2689,2149 
2688,2148 
2689,2149 
2688,2148 
2687,2147 
2686,2147 
2687,2147 
2686,2147 
2685,2146 
2684,2145 
2683,2144 
2684,2145 
2683,2144 
2682,2144 
2681,2143 
2682,2144 
2681,2143 
2680,2142 
2679,2141 
2680,2142 
2679,2141 
2680,2142 
2679,2141 
2678,2140 
2675,2138 
2674,2137 
2673,2136 
2672,2135 
2673,2136 
2672,2135 
2671,2134 
